Round,PlayerId,Position:Y,Position:X,Speed,State,Boosting,Boost-Counter,Damage,#Boosts,#Oil,#Lizards,LastCyberTruck:Y,LastCyberTruck:X,#Tweets,#EMPs,Score
390,2,4,1401,6,USED_BOOST,true,5,3,0,11,0,,,7,14,-12
391,2,4,1407,0,HIT_WALL,false,0,5,0,11,0,,,7,14,-17
392,2,4,1407,0,FIXED_CAR,false,0,3,0,11,0,,,7,14,-17
393,2,4,1410,3,ACCELERATING,false,0,3,0,12,0,,,7,14,-13
394,2,4,1416,6,ACCELERATING,false,0,3,0,12,0,,,7,14,-13
395,2,4,1422,6,ACCELERATING,false,0,3,0,12,0,,,8,14,-9
396,2,4,1428,6,ACCELERATING,false,0,3,0,12,0,,,8,14,-9
397,2,4,1434,6,ACCELERATING,false,0,3,0,12,2,,,8,15,3
398,2,4,1440,6,USED_LIZARD,false,0,3,0,12,1,,,8,15,3
399,2,4,1446,6,ACCELERATING,false,0,3,0,12,1,,,8,15,3
400,2,4,1452,6,USED_LIZARD,false,0,3,0,12,0,,,8,15,3
401,2,4,1458,6,ACCELERATING,false,0,3,0,12,0,,,8,15,3
402,2,4,1464,0,HIT_WALL,false,0,5,0,12,0,,,8,15,-5
403,2,4,1464,0,FIXED_CAR,false,0,3,0,12,0,,,8,15,-5
404,2,4,1467,3,ACCELERATING,false,0,3,0,12,0,,,9,15,-1
405,2,4,1473,6,ACCELERATING,false,0,3,0,12,0,,,9,15,-1
406,2,4,1479,6,ACCELERATING,false,0,3,0,12,0,,,9,16,3
407,2,4,1485,3,HIT_MUD,false,0,4,0,12,0,,,9,16,0
408,2,4,1488,3,ACCELERATING,false,0,4,0,12,0,,,9,16,0
409,2,4,1491,3,ACCELERATING,false,0,4,0,12,0,,,9,16,0
410,2,4,1494,3,ACCELERATING,false,0,4,0,12,0,,,9,16,0
411,2,4,1497,3,ACCELERATING,false,0,4,0,12,0,,,9,16,0
