Round,PlayerId,Position:Y,Position:X,Speed,State,Boosting,Boost-Counter,Damage,#Boosts,#Oil,#Lizards,LastCyberTruck:Y,LastCyberTruck:X,#Tweets,#EMPs,Score
124,2,4,457,0,HIT_MUD,false,0,5,0,5,0,,,6,4,-19
125,2,4,457,0,FIXED_CAR,false,0,3,0,5,0,,,6,4,-19
126,2,4,460,3,ACCELERATING,false,0,3,0,5,0,,,6,4,-19
127,2,4,466,0,HIT_WALL,false,0,5,0,5,0,,,7,4,-20
128,2,4,466,0,FIXED_CAR,false,0,3,0,5,0,,,7,4,-20
129,2,4,469,3,HIT_MUD,false,0,4,0,5,0,,,7,4,-23
130,2,4,472,3,ACCELERATING,false,0,4,0,5,0,,,7,4,-23
131,2,4,475,3,ACCELERATING,false,0,4,0,6,0,,,7,4,-19
132,2,4,478,3,ACCELERATING,false,0,4,0,6,0,,,7,4,-19
133,2,4,481,3,ACCELERATING,false,0,4,0,6,0,,,7,4,-19
134,2,4,484,0,HIT_WALL,false,0,5,0,6,0,,,7,4,-24
135,2,4,484,0,FIXED_CAR,false,0,3,0,6,0,,,7,4,-24
136,2,4,487,3,ACCELERATING,false,0,3,0,6,0,,,7,4,-24
137,2,4,493,6,ACCELERATING,false,0,3,0,6,1,,,7,5,-16
138,2,4,499,6,ACCELERATING,false,0,3,0,6,1,,,7,5,-16
139,2,4,505,6,USED_LIZARD,false,0,3,0,6,0,,,7,5,-16
140,2,4,511,0,HIT_MUD,false,0,5,0,6,0,,,7,5,-25
141,2,4,511,0,FIXED_CAR,false,0,3,0,6,0,,,7,5,-25
142,2,4,514,3,ACCELERATING,false,0,3,0,6,0,,,7,5,-25
143,2,4,520,6,ACCELERATING,false,0,3,0,6,0,,,7,5,-25
144,2,4,526,6,ACCELERATING,false,0,3,0,6,0,,,7,5,-25
145,2,4,532,6,ACCELERATING,false,0,3,0,6,0,,,7,5,-25
146,2,4,538,6,ACCELERATING,false,0,3,0,6,0,,,7,5,-25
147,2,4,544,6,ACCELERATING,false,0,3,0,6,0,,,7,5,-25
148,2,4,550,6,ACCELERATING,false,0,3,0,6,0,,,7,5,-25
149,2,4,556,6,ACCELERATING,false,0,3,0,6,0,,,7,5,-25
150,2,4,562,6,ACCELERATING,false,0,3,0,6,0,,,7,5,-25
151,2,4,568,0,HIT_WALL,false,0,5,0,6,0,,,7,5,-30
152,2,4,568,0,FIXED_CAR,false,0,3,0,6,0,,,7,5,-30
153,2,4,571,3,ACCELERATING,false,0,3,0,6,0,,,7,5,-30
154,2,4,577,6,ACCELERATING,false,0,3,0,6,0,,,7,5,-30
155,2,4,583,6,ACCELERATING,false,0,3,0,6,0,,,7,5,-30
156,2,4,589,0,HIT_MUD,false,0,5,0,6,0,,,7,5,-36
157,2,4,589,0,FIXED_CAR,false,0,3,0,6,0,,,7,5,-36
158,2,4,592,3,ACCELERATING,false,0,3,0,6,0,,,7,5,-36
159,2,4,598,0,HIT_MUD,false,0,5,1,6,0,,,7,5,-38
160,2,4,598,0,FIXED_CAR,false,0,3,1,6,0,,,7,5,-38
161,2,4,601,3,ACCELERATING,false,0,3,1,6,0,,,7,5,-38
162,2,4,607,0,HIT_WALL,false,0,5,1,6,0,,,7,5,-43
163,2,4,607,0,FIXED_CAR,false,0,3,1,6,0,,,7,5,-43
164,2,4,610,3,ACCELERATING,false,0,3,1,6,0,,,7,5,-43
165,2,4,616,6,ACCELERATING,false,0,3,1,6,0,,,7,5,-43
166,2,4,622,6,USED_BOOST,true,5,3,0,6,0,,,7,5,-39
167,2,4,628,6,ACCELERATING,true,4,3,0,6,0,,,7,5,-39
168,2,4,634,6,ACCELERATING,true,3,3,0,6,0,,,7,5,-39
169,2,4,640,3,HIT_MUD,false,0,4,0,6,0,,,7,5,-42
170,2,4,643,3,ACCELERATING,false,0,4,0,6,0,,,7,5,-42
171,2,4,646,3,ACCELERATING,false,0,4,0,6,0,,,7,5,-42
172,2,4,649,3,ACCELERATING,false,0,4,0,6,0,,,7,5,-42
173,2,4,652,3,ACCELERATING,false,0,4,0,6,0,,,7,5,-42
174,2,4,655,3,ACCELERATING,false,0,4,0,6,0,,,7,5,-42
175,2,4,658,3,ACCELERATING,false,0,4,0,6,0,,,7,5,-42
176,2,4,661,3,ACCELERATING,false,0,4,0,6,0,,,7,5,-42
177,2,4,664,3,ACCELERATING,false,0,4,0,6,0,,,7,5,-42
178,2,4,667,3,ACCELERATING,false,0,4,0,6,0,,,7,5,-42
179,2,4,670,0,HIT_MUD,false,0,5,0,6,0,,,7,5,-45
180,2,4,670,0,FIXED_CAR,false,0,3,0,6,0,,,7,5,-45
181,2,4,673,3,ACCELERATING,false,0,3,0,6,0,,,7,5,-45
182,2,4,679,6,ACCELERATING,false,0,3,0,6,1,,,7,5,-41
183,2,4,685,6,ACCELERATING,false,0,3,0,6,2,,,7,6,-33
184,2,4,691,6,ACCELERATING,false,0,3,0,6,2,,,7,6,-33
185,2,4,697,6,ACCELERATING,false,0,3,0,6,2,,,7,6,-33
186,2,4,703,6,USED_LIZARD,false,0,3,0,6,1,,,7,6,-33
187,2,4,709,6,USED_LIZARD,false,0,3,0,6,0,,,7,6,-33
188,2,4,715,6,ACCELERATING,false,0,3,0,6,0,,,7,6,-33
189,2,4,721,3,HIT_MUD,false,0,4,0,6,0,,,7,6,-36
190,2,4,724,3,ACCELERATING,false,0,4,0,6,0,,,7,7,-32
191,2,4,727,3,ACCELERATING,false,0,4,0,7,0,,,7,7,-28
192,2,4,730,3,ACCELERATING,false,0,4,0,7,0,,,7,7,-28
193,2,4,733,3,ACCELERATING,false,0,4,0,7,0,,,7,7,-28
194,2,4,736,3,ACCELERATING,false,0,4,0,7,0,,,7,7,-28
195,2,4,739,3,ACCELERATING,false,0,4,0,7,0,,,7,7,-28
196,2,4,742,3,ACCELERATING,false,0,4,0,7,0,,,7,7,-28
197,2,4,745,3,ACCELERATING,false,0,4,0,7,0,,,7,7,-28
198,2,4,748,3,ACCELERATING,false,0,4,0,7,0,,,7,7,-28
199,2,4,751,0,HIT_MUD,false,0,5,0,7,0,,,7,7,-31
200,2,4,751,0,FIXED_CAR,false,0,3,0,7,0,,,7,7,-31
201,2,4,754,0,HIT_WALL,false,0,5,0,7,0,,,7,7,-36
202,2,4,754,0,FIXED_CAR,false,0,3,0,7,0,,,7,7,-36
203,2,4,757,3,ACCELERATING,false,0,3,0,7,0,,,7,7,-36
204,2,4,763,6,ACCELERATING,false,0,3,0,7,0,,,7,7,-36
205,2,4,769,6,ACCELERATING,false,0,3,0,7,0,,,7,7,-36
206,2,4,775,6,ACCELERATING,false,0,3,0,7,0,,,7,7,-36
207,2,4,781,3,HIT_MUD,false,0,4,0,7,0,,,7,7,-39
208,2,4,784,3,ACCELERATING,false,0,4,0,7,0,,,7,7,-39
209,2,4,787,3,ACCELERATING,false,0,4,0,7,0,,,7,7,-39
210,2,4,790,3,ACCELERATING,false,0,4,0,7,0,,,7,7,-39
211,2,4,793,3,ACCELERATING,false,0,4,0,7,0,,,7,7,-39
212,2,4,796,3,ACCELERATING,false,0,4,0,7,0,,,7,7,-39
213,2,4,799,3,ACCELERATING,false,0,4,0,7,0,,,7,7,-39
214,2,4,802,0,HIT_WALL,false,0,5,0,7,0,,,7,7,-44
215,2,4,802,0,FIXED_CAR,false,0,3,0,7,0,,,7,7,-44
216,2,4,805,3,ACCELERATING,false,0,3,0,7,0,,,7,7,-44
217,2,4,811,6,ACCELERATING,false,0,3,0,7,0,,,7,7,-44
218,2,4,817,3,HIT_MUD,false,0,4,0,7,0,,,7,7,-47
219,2,4,820,3,ACCELERATING,false,0,4,0,7,0,,,7,7,-47
220,2,4,823,0,HIT_MUD,false,0,5,0,7,0,,,7,7,-50
221,2,4,823,0,FIXED_CAR,false,0,3,0,7,0,,,7,7,-50
222,2,4,826,3,ACCELERATING,false,0,3,0,7,0,,,7,7,-50
223,2,4,832,3,HIT_MUD,false,0,4,0,7,0,,,7,7,-53
224,2,4,835,0,HIT_MUD,false,0,5,0,7,0,,,7,7,-56
225,2,4,835,0,FIXED_CAR,false,0,3,0,7,0,,,7,7,-56
226,2,4,838,3,ACCELERATING,false,0,3,0,7,0,,,7,7,-56
227,2,4,844,6,ACCELERATING,false,0,3,0,7,1,,,7,7,-52
228,2,4,850,3,HIT_MUD,false,0,4,0,7,0,,,7,7,-55
229,2,4,853,0,HIT_WALL,false,0,5,0,7,0,,,7,7,-60
230,2,4,853,0,FIXED_CAR,false,0,3,0,7,0,,,7,7,-60
231,2,4,856,3,ACCELERATING,false,0,3,0,7,1,,,7,7,-56
232,2,4,862,6,ACCELERATING,false,0,3,0,7,1,,,7,7,-56
233,2,4,868,6,ACCELERATING,false,0,3,0,7,1,,,7,7,-56
234,2,4,874,0,HIT_WALL,false,0,5,0,7,2,,,7,7,-57
235,2,4,874,0,FIXED_CAR,false,0,3,0,7,2,,,7,7,-57
236,2,4,877,3,ACCELERATING,false,0,3,0,7,2,,,7,7,-57
237,2,4,883,6,ACCELERATING,false,0,3,0,7,2,,,7,7,-57
238,2,4,889,6,ACCELERATING,false,0,3,0,7,2,,,7,7,-57
239,2,4,895,6,ACCELERATING,false,0,3,0,7,2,,,7,7,-57
240,2,4,901,6,USED_LIZARD,false,0,3,0,7,1,,,7,7,-57
241,2,4,907,6,USED_LIZARD,false,0,3,0,7,0,,,7,7,-57
242,2,4,913,3,HIT_MUD,false,0,4,0,7,0,,,7,7,-60
243,2,4,916,3,ACCELERATING,false,0,4,0,7,1,,,7,7,-56
244,2,4,919,3,ACCELERATING,false,0,4,0,7,1,,,7,7,-56
245,2,4,922,0,HIT_MUD,false,0,5,0,7,1,,,7,7,-59
246,2,4,922,0,FIXED_CAR,false,0,3,0,7,1,,,7,7,-59
247,2,4,925,3,ACCELERATING,false,0,3,0,7,1,,,7,7,-59
248,2,4,931,6,ACCELERATING,false,0,3,0,7,1,,,7,7,-59
249,2,4,937,6,USED_LIZARD,false,0,3,0,7,0,,,7,7,-59
250,2,4,943,0,HIT_MUD,false,0,5,0,7,0,,,7,7,-65
251,2,4,943,0,FIXED_CAR,false,0,3,0,7,0,,,7,7,-65
252,2,4,946,3,ACCELERATING,false,0,3,0,7,0,,,7,7,-65
253,2,4,952,3,HIT_MUD,false,0,4,0,8,0,,,7,7,-64
254,2,4,955,3,ACCELERATING,false,0,4,0,8,0,,,7,7,-64
255,2,4,958,3,ACCELERATING,false,0,4,0,8,0,,,7,7,-64
256,2,4,961,3,ACCELERATING,false,0,4,1,8,0,,,7,7,-60
257,2,4,964,3,ACCELERATING,false,0,4,1,8,0,,,7,7,-60
258,2,4,967,3,ACCELERATING,false,0,4,1,8,0,,,7,7,-60
259,2,4,970,3,ACCELERATING,false,0,4,1,8,0,,,7,7,-60
260,2,4,973,3,ACCELERATING,false,0,4,1,8,0,,,7,7,-60
261,2,4,976,3,ACCELERATING,false,0,4,1,8,0,,,7,7,-60
262,2,4,979,3,ACCELERATING,false,0,4,1,8,0,,,7,7,-60
263,2,4,982,3,ACCELERATING,false,0,4,1,8,0,,,7,7,-60
264,2,4,985,3,ACCELERATING,false,0,4,1,8,0,,,7,7,-60
265,2,4,988,0,HIT_WALL,false,0,5,1,8,0,,,7,8,-61
266,2,4,988,0,FIXED_CAR,false,0,3,1,8,0,,,7,8,-61
267,2,4,991,0,HIT_WALL,false,0,5,1,8,0,,,7,8,-66
268,2,4,991,0,FIXED_CAR,false,0,3,1,8,0,,,7,8,-66
269,2,4,994,3,ACCELERATING,false,0,3,1,8,0,,,7,8,-66
270,2,4,1000,6,ACCELERATING,false,0,3,1,8,0,,,7,8,-66
271,2,4,1006,6,USED_BOOST,true,5,3,0,8,0,,,7,8,-62
272,2,4,1012,6,ACCELERATING,true,4,3,0,8,0,,,7,8,-62
273,2,4,1018,6,ACCELERATING,true,3,3,0,8,0,,,7,8,-62
274,2,4,1024,6,ACCELERATING,true,2,3,0,8,0,,,7,8,-62
275,2,4,1030,6,ACCELERATING,true,1,3,0,8,0,,,7,8,-62
276,2,4,1036,6,ACCELERATING,false,0,3,0,8,0,,,7,8,-62
277,2,4,1042,6,ACCELERATING,false,0,3,0,8,0,,,8,8,-58
278,2,4,1048,6,ACCELERATING,false,0,3,1,8,0,,,8,8,-54
279,2,4,1054,6,USED_BOOST,true,5,3,0,8,1,,,8,8,-46
280,2,4,1060,3,HIT_MUD,false,0,4,0,8,0,,,8,8,-49
281,2,4,1063,3,ACCELERATING,false,0,4,0,8,0,,,8,8,-49
282,2,4,1066,3,ACCELERATING,false,0,4,0,8,0,,,8,8,-49
283,2,4,1069,3,ACCELERATING,false,0,4,0,8,0,,,8,8,-49
284,2,4,1072,3,ACCELERATING,false,0,4,1,8,0,,,8,8,-45
285,2,4,1075,3,ACCELERATING,false,0,4,1,8,0,,,8,8,-45
286,2,4,1078,3,ACCELERATING,false,0,4,1,8,0,,,8,8,-45
287,2,4,1081,3,ACCELERATING,false,0,4,1,8,0,,,8,8,-45
288,2,4,1084,3,ACCELERATING,false,0,4,1,8,0,,,8,8,-45
289,2,4,1087,3,ACCELERATING,false,0,4,1,8,0,,,8,8,-45
290,2,4,1090,0,HIT_MUD,false,0,5,1,8,0,,,8,8,-48
291,2,4,1090,0,FIXED_CAR,false,0,3,1,8,0,,,8,8,-48
292,2,4,1093,3,HIT_MUD,false,0,4,1,8,0,,,8,8,-51
293,2,4,1096,3,ACCELERATING,false,0,4,1,8,1,,,8,8,-47
294,2,4,1099,3,ACCELERATING,false,0,4,1,8,1,,,8,8,-47
295,2,4,1102,3,ACCELERATING,false,0,4,1,8,1,,,8,8,-47
296,2,4,1105,3,ACCELERATING,false,0,4,1,8,1,,,8,8,-47
297,2,4,1108,3,ACCELERATING,false,0,4,1,8,1,,,8,8,-47
298,2,4,1111,0,HIT_MUD,false,0,5,1,8,1,,,8,8,-50
299,2,4,1111,0,FIXED_CAR,false,0,3,1,8,1,,,8,8,-50
300,2,4,1114,3,ACCELERATING,false,0,3,1,8,1,,,8,8,-50
301,2,4,1120,0,HIT_MUD,false,0,5,1,8,1,,,8,9,-52
302,2,4,1120,0,FIXED_CAR,false,0,3,1,8,1,,,8,9,-52
303,2,4,1123,3,ACCELERATING,false,0,3,1,8,2,,,8,9,-48
304,2,4,1129,6,ACCELERATING,false,0,3,1,8,2,,,8,9,-48
305,2,4,1135,6,USED_BOOST,true,5,3,0,8,2,,,8,9,-44
306,2,4,1141,6,ACCELERATING,true,4,3,0,8,2,,,8,9,-44
307,2,4,1147,6,ACCELERATING,true,3,3,0,8,2,,,8,9,-44
308,2,4,1153,6,ACCELERATING,true,2,3,0,8,2,,,9,9,-40
309,2,4,1159,6,USED_LIZARD,true,1,3,0,8,1,,,9,9,-40
310,2,4,1165,6,USED_LIZARD,false,0,3,0,8,0,,,9,9,-40
311,2,4,1171,6,ACCELERATING,false,0,3,0,8,0,,,10,9,-36
312,2,4,1177,6,ACCELERATING,false,0,3,0,8,0,,,10,9,-36
313,2,4,1183,6,ACCELERATING,false,0,3,0,8,0,,,10,9,-36
314,2,4,1189,6,ACCELERATING,false,0,3,0,8,0,,,10,9,-36
315,2,4,1195,6,ACCELERATING,false,0,3,0,9,0,,,10,9,-32
316,2,4,1201,3,HIT_MUD,false,0,4,0,9,0,,,10,9,-35
317,2,4,1204,3,ACCELERATING,false,0,4,0,9,0,,,10,9,-35
318,2,4,1207,3,ACCELERATING,false,0,4,1,9,0,,,10,9,-31
319,2,4,1210,3,ACCELERATING,false,0,4,1,9,0,,,11,9,-27
320,2,4,1213,3,ACCELERATING,false,0,4,1,9,0,,,11,9,-27
321,2,4,1216,3,ACCELERATING,false,0,4,1,9,0,,,11,9,-27
322,2,4,1219,0,HIT_WALL,false,0,5,1,9,0,,,11,9,-32
323,2,4,1219,0,FIXED_CAR,false,0,3,1,9,0,,,11,9,-32
324,2,4,1222,3,ACCELERATING,false,0,3,2,9,0,,,11,9,-28
325,2,4,1228,0,HIT_MUD,false,0,5,2,9,0,,,11,9,-34
326,2,4,1228,0,FIXED_CAR,false,0,3,2,9,0,,,11,9,-34
327,2,4,1231,3,ACCELERATING,false,0,3,2,9,0,,,11,9,-34
328,2,4,1237,6,ACCELERATING,false,0,3,2,10,0,,,11,9,-30
329,2,4,1243,6,USED_BOOST,true,5,3,1,10,0,,,12,9,-22
330,2,4,1249,3,HIT_MUD,false,0,4,0,10,0,,,12,9,-21
331,2,4,1252,3,ACCELERATING,false,0,4,0,10,0,,,12,9,-21
332,2,4,1255,0,HIT_MUD,false,0,5,0,10,0,,,12,9,-24
333,2,4,1255,0,FIXED_CAR,false,0,3,0,10,0,,,12,9,-24
334,2,4,1258,3,ACCELERATING,false,0,3,0,10,0,,,12,9,-24
335,2,4,1264,6,ACCELERATING,false,0,3,1,10,1,,,12,9,-16
336,2,4,1270,0,HIT_WALL,false,0,5,0,10,1,,,12,9,-22
337,2,4,1270,0,FIXED_CAR,false,0,3,0,10,1,,,12,9,-22
338,2,4,1273,3,ACCELERATING,false,0,3,0,10,1,,,12,9,-22
339,2,4,1279,6,ACCELERATING,false,0,3,0,10,1,,,12,9,-22
340,2,4,1285,6,ACCELERATING,false,0,3,0,11,1,,,12,9,-18
341,2,4,1291,6,ACCELERATING,false,0,3,0,11,1,,,12,9,-18
342,2,4,1297,6,ACCELERATING,false,0,3,0,11,1,,,12,9,-18
343,2,4,1303,3,HIT_MUD,false,0,4,0,11,0,,,12,9,-21
344,2,4,1306,3,ACCELERATING,false,0,4,0,11,0,,,12,9,-21
345,2,4,1309,0,HIT_MUD,false,0,5,0,11,0,,,12,9,-24
346,2,4,1309,0,FIXED_CAR,false,0,3,0,11,0,,,12,9,-24
347,2,4,1312,3,ACCELERATING,false,0,3,0,11,0,,,12,9,-24
348,2,4,1318,6,ACCELERATING,false,0,3,0,11,0,,,12,9,-24
349,2,4,1324,0,HIT_MUD,false,0,5,0,11,0,,,12,9,-30
350,2,4,1324,0,FIXED_CAR,false,0,3,0,11,0,,,12,9,-30
351,2,4,1327,3,ACCELERATING,false,0,3,0,11,0,,,12,9,-30
